"Arrival Date","Bol Number","Carrier SCAC Code","Company Address","Company Country","Company Country Code","Company Website","Company Contact Info","Company Name","Company Total Shipments","Container Size","Container Type","Destination Port","Destination Port Code","Departure Port","Departure Port Code","Estimated Arrival Date","HS Code Full Description","HS Code","HS Code Description","Last Visit Foreign Port","Master Bol Number","Marks & Numbers","Marks Numbers Raw","Notify Party Address","Notify Party Country Code","Notify Party Name","Product Description","Product Description Raw","Quantity","Quantity Unit","Supplier Address","Supplier Country","Supplier Country Code","Supplier Name","Supplier Website","Supplier Contact Info","Supplier Total Shipments","TEU","Vessel Code","Vessel Name","Voyage","Weight"
"2024/05/18","MAEU720017243","Maeu, Maersk Lines, Inc.","825 E Douglas Avenue Wichita Ks 67202 Usa","United States","US","","Phone Numbers:  --- Emails: ","Cargill Meat Solutions Corp","9316","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720017243","","","Street Philadelphia Pa 19112 Usa Tel:1-267-534-8723","US","Geodis 5101 South Broad","Zealand Frozen Boneless Beef Product Marked Htsus Second Party Argill Gtoc Waterfor Way Suite Miami Gtoc Cpimports Cargill Wendy Johnson Cargill Ird Party Cargill Ansportation Logistics Douglas Avenue Wichita Direct Ctlimports All Cargill","660 Cartons New Zealand Frozen Boneless Beef Product, Marked Me15244012 Htsus Code 020230 Second Notify Party: C Argill Inc/Gtoc 800 Waterfor D Way, Suite 290 Miami, Fl 3 3126 Tel : 1-305-648-9249 Gtoc-Cpimports-Us@Cargill.Com; Wendy_Johnson@Cargill.Com Th Ird Notify Party: Cargill Tr Ansportation & Logistics 825 E. Douglas Avenue Wichita, Ks , 67202-1413 Direct: 316-201 -3029 Email: Ctlimports-All@ Cargill.Com Container Total Net 17952 Kgs 23 Cbm","660","CTN","283 Princes Street Po Box 941 Dunedin 9016","New Zealand","NZ","Silver Fern Farms Limited","","Phone Numbers:  --- Emails: ","29542","1.5","9123154","Msc Korea","418r","18388"
"2024/05/18","MEDUF2399774","Medu, Bcsl Us-Med Line Ltd.","1741 West Beaver St Jacksonville Fl 32209 United States","United States","US","","Phone Numbers:  --- Emails: ","Beaver","14524","4000*900*800","4532","Jacksonville, Fl","1803","Xiamen","57069","20240514","Meat and edible meat offal ; Other meat and edible meat offal, fresh, chilled or frozen ; Other","020890","Other","","MEDUF2399774","","","2050 Forbes Street Jacksonville F Florida City Fl 32204 United States","US","J F Moran Co Ltd","Frozen Fro Legs Weigh Sample Ried Breaded Frog Legs Gro Grea Value Brand Num Ber Within Fda Food Facility Registr Ation Purchase Numb Thi Carg Stowed Refrigera Ted Pper Carrying Tem Perature Minus Degre Celsius Solid Wood Cking Num Ber Mscu Shi Pper Steamship Line Sea Has Been High Curity Bolt Contract Tpc Has Been Effected Port Discharge Jac Ksonville Florida","Freight Collect Frozen Fro G Legs Net Weigh T:33,948 .00 Lbs Gross Weight: 4 4,981.10L Bs Sample F Ried Breaded Frog Legs Net Weight 11.02 Lbs / Gro Ss Weight 14.10 Lbs Grea T Value Brand Hts No. 02 08-90-2500 The Total Num Ber Of Cartons Within The Container : 2,830Cartons Fda Food Facility Registr Ation Number 11592623040 Purchase Order Numb Er Thi S Shipment: 8003312 Carg O Is Stowed In A Refrigera Ted Container Set By The S Hi Pper At The Carrying Tem Perature Of Minus 23Degre Es Celsius This Shipment Contains No Solid Wood Pa Cking Material Container Num Ber: Mscu7390756 Shi Pper S Seal Number: Ac -317 052 Steamship Line S Sea L Number (Has Been High Se Curity Bolt Seal): Fx24648 547 Contract Number 24-0 53Tpc S/N No. 800331 2 Shipment Has Been Effected To Port Of Discharge Jac Ksonville, Florida, U.S.A","2830","CTN","213 Hoa Binh St Hoa Thanh Ward T Ho Chi Minh City 65 Viet Nam","Vietnam","VN","Special Aquatic Product Joint Stock","","Phone Numbers:  --- Emails: ","13","2","9245770","Clementine Maersk","414e","20409"
"2024/05/18","HDMUDLCM35589800","Hdmu, Hyundai Merchant Marine (America) Inc","2150 East Grand Avenue El Segundo Ca 90245 Usa 90245","United States","US","","Phone Numbers:  --- Emails: ","Chicken Of The Sea Frozen Foods","18124","4000*907*802","4FR0","Los Angeles, Ca","2704","Pusan","58023","20240517","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Other meat of sheep, frozen ; Boneless","020443","Boneless","","HDMUDLCM35589800","","","2150 East Grand Avenue El Segundo Ca 90245 Usa 90245","US","Chicken Of The Sea Frozen Foods","Iqf Pacific Cod Fillet Skinless Boneless","Iqf Pacific Cod Fillet Skinless Boneless","2000","CTN","Xiyanggong Village Heidao Town Z Huanghe Dalian Liaoning 116431 China 12345","China","CN","Dalian Zhengjun Foodstuffs Co Lt","","Phone Numbers:  --- Emails: ","1903","1.5","9725146","Hyundai Saturn","0044e","10550"
"2024/05/18","MAEU720014776","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720014776","Cgl","Cgl/321198I","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 9095 .08 Kgs Est No. 291 Teys O Rder Ref: 321198 Customer Or Der: Po-26377 Hs Code: 02023 0","552","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","9580"
"2024/05/18","MAEU720037096","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720037096","Tna","Tna/321240A","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 9691 .10 Kgs Est No. 423 Teys O Rder Ref: 321240 Customer Or Der: Po-26384 Hs Code: 02023 0","551","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","10090"
"2024/05/18","MAEU720011254","Maeu, Maersk Lines, Inc.","825 E Douglas Avenue Wichita Ks 67202-1413","United States","US","","Phone Numbers:  --- Emails: ","Cargill Meat Solutions Corp","9316","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720011254","Ted","Ted/321283B","Street Philadelphia Pa 19112","US","Geodis 5101 South Broad","Frozen Beef Est Teys Customer Rder","Frozen Beef Net Weight: 1871 3.60 Kgs Est No. 399 Teys Order Ref: 321283 Customer O Rder: 5502088403 Hs Code: 02 0230","688","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1.5","9123154","Msc Korea","418r","19082"
"2024/05/18","MAEU720016633","Maeu, Maersk Lines, Inc.","825 E Douglas Avenue Wichita Ks 67202-1413","United States","US","","Phone Numbers:  --- Emails: ","Cargill Meat Solutions Corporatio","9316","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720016633","Tna","Tna/321286A","Street Philadelphia Pa 19112","US","Geodis 5101 South Broad","Frozen Beef Est Teys Customer Rder","Frozen Beef Net Weight: 1893 1.20 Kgs Est No. 423 Teys Order Ref: 321286 Customer O Rder: 5502088406 Hs Code: 02 0230","696","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1.5","9123154","Msc Korea","418r","19313"
"2024/05/18","MAEU609995328","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU609995328","Ted","Ted/316163A","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Customer Rder","Frozen Beef Net Weight: 1893 1.20 Kgs Est No. 294 Teys Order Ref: 316163 Customer O Rder: Po-25243 Hs Code: 0202 30","696","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1.5","9123154","Msc Korea","418r","19331"
"2024/05/18","MAEU720037798","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720037798","Tna","Tna/321241A","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 9528 .76 Kgs Est No. 423 Teys O Rder Ref: 321241 Customer Or Der: Po-26385 Hs Code: 02023 0","552","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","9927"
"2024/05/18","MAEU720029895","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720029895","Tna","Tna/321237A","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 9453 .59 Kgs Est No. 423 Teys O Rder Ref: 321237 Customer Or Der: Po-26380 Hs Code: 02023 0","550","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","9851"
"2024/05/18","MAEU237292825","Maeu, Maersk Lines, Inc.","Corporation 825 E Douglas Avenue Wichita Ks 67202-1413 Usa","United States","US","","Phone Numbers:  --- Emails: ","Cargill Meat Solutions","9316","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU237292825","","M127 64326","Street Hiladelphiapa 19112 Usa Tel:1-267-534-8723 Matt Stoffere / Anthony Conti","US","Geodis 5101 South Broad","Frozen Boneless Beef Oss Rgill Transportation Logisti Douglas Avenue Wich Ita Direct Ctlimports All Cargill","700 Ctn Frozen Boneless Beef Net Weight 19040.000 Kgs Gr Oss Weight 19418.000 Kgs Ca Rgill Transportation & Logisti Cs 825 E. Douglas Avenue Wich Ita, Ks 67202-1413 Direct: 31 6-201-3029 Email: -Ctlimports -All@Cargill.Com","700","CTN","18 Waitete Road Po Box 408 Te Kuiti","New Zealand","NZ","Ubp Limited","","Phone Numbers:  --- Emails: ","5071","1.5","9123154","Msc Korea","418r","19418"
"2024/05/18","MAEU236570901","Maeu, Maersk Lines, Inc.","143 N Mccormick St Prescott 86301-2723","United States","US","","Phone Numbers:  --- Emails: ","Oceania Meat Processors","4464","4000*906*802","4ER0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Other meat of sheep, frozen ; Boneless","020443","Boneless","","MAEU236570901","","","143 N Mccormick St Prescott 86301-2723","US","Oceania Meat Processors","Frozen Mechanically Separated Lamb Meat Undenatured Bal Marked Frozen Mechanically Separated Beef Meat Undenatured Bale Marked","Frozen Mechanically Separated Lamb Meat Undenatured 24 Bal Es Marked:, 231598, 231641, 23 1638 231637, 231636, 231640, 231639, 231634 231657, 2316 54, 231655, 231653, 231652 2 31643, 231642, 231644, 231656, 231651 231650, 231649, 2316 48, 231647, 231646 231645 Frozen Mechanically Separated Beef Meat Undenatured 4 Bale S Marked:, 231632, 231628, 231 627 231626","28","BAL","203 Fraser Street Timaru 7940","New Zealand","NZ","Oceania Meat Processors New Zealan","","Phone Numbers:  --- Emails: ","159","2.02","9123154","Msc Korea","418r","27588"
"2024/05/18","MAEU237200499","Maeu, Maersk Lines, Inc.","143 N Mccormick St Prescott 86301-2723","United States","US","","Phone Numbers:  --- Emails: ","Oceania Meat Processors","4464","4000*906*802","4ER0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Other meat of sheep, frozen ; Boneless","020443","Boneless","","MAEU237200499","","","143 N Mccormick St Prescott 86301-2723","US","Oceania Meat Processors","Frozen Mechanically Separated Venison Meat Undenatured Ales Marked Frozen Mechanically Separated Lamb Undenatured Bales Marke","Frozen Mechanically Separated Venison Meat Undenatured 8 B Ales Marked:, 231965, 231966, 231968 231967, 231964, 23196 3, 231971, 231969 Frozen Mechanically Separated Lamb Me At Undenatured 21 Bales Marke D:, 231981, 232014, 231999 2 31998, 232001, 232000, 232008, 232007 232013, 232012, 2320 06, 232005, 232003 232002, 2 32009, 232011, 232010, 232017 232016, 232023, 232022","29","BAL","203 Fraser Street Timaru 7940","New Zealand","NZ","Oceania Meat Processors New Zealan","","Phone Numbers:  --- Emails: ","159","2.12","9123154","Msc Korea","418r","28197"
"2024/05/18","GBORASHAN2403026","Gbor","3200 Gracie Kiltz Ln Ste 300 Austin Tx78758 Us","United States","US","","Phone Numbers:  --- Emails: ","Shokz Technology Inc","54","2000*806*800","22G0","New York/Newark Area, Newark, Nj","4601","Singapore","55976","20240510","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Other meat of sheep, fresh or chilled ; Other cuts with bone in","020422","Other cuts with bone in","","YMJAE491309659","","","","","","Bone Conduction Bluetooth Headsets","Bone Conduction Bluetooth Headsets","600","CTN","11North Buona Vista Drive 16 09 The Metropolis Singapore Singaporesg","Vietnam","VN","Shokz Singapore Pte Ltd","","Phone Numbers:  --- Emails: ","52","1","9741449","One Owl","026e","3513"
"2024/05/18","DOLQSAPN0318WL","Dolq, Dole Ocean Cargo","1401 Remington Bldv Bolingbrook Il 60490","United States","US","","Phone Numbers:  --- Emails: ","Goya Foods Inc","52205","4000*806*800","4232","Wilmington, De","1103","Puerto Castilla","21527","20240518","Meat and edible meat offal ; Meat of swine, fresh, chilled, or frozen ; Frozen ; Other","020329","Other","","DOLQSAPN0318WL","","Freight Collect - - - - - - - - -","900 Route 9 Suite 214 Fax: 732 636 6575 Ph 732 6736700 Woodbridge Nj 07095","US","Export Import Service Plaza","Frozen Processed Plantain Operating Reefer Point Deg Celsius Vents Closed Swlac Frozen Processed Plantain Stow","Of Frozen Processed Plantain Operating Reefer Set Point:-23 Deg Celsius Vents: Closed In 1X40 Rf Container,Swlac 2963 Boxes With Frozen Processed Plantain - Shipper S Load, Stow, Weight & Count","2963","BOX","Km 5 Carretera Puerto Cortes Frente Col Lopez Arellano Choloma Cortes Tel26698624 Honduras","Honduras","HN","Inversiones Amalgamadas Sa De Cv","","Phone Numbers:  --- Emails: ","2344","2","9399777","Robin 5","411no","20666"
"2024/05/18","MAEU238348331","Maeu, Maersk Lines, Inc.","8325 Nw 56Th St Doral 33166-4002","United States","US","","Phone Numbers:  --- Emails: ","Valley Food Produce Inc","1385","4000*906*802","4ER0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Other cuts with bone in","020220","Other cuts with bone in","","MAEU238348331","","","8325 Nw 56Th St Doral 33166-4002","US","Valley Food Produce Inc","Frozen Beef Trimmings","Frozen Beef Trimmings 90 Vl","700","BOX","2 Del Aeropuerto Juan Santamaria Carret A Sn Antonio Del Tejar Kms Oalajuela Costa Rica","Panama","PA","Ganaderos Industriales De Cr Sa","","Phone Numbers:  --- Emails: ","357","2","9123154","Msc Korea","418r","19754"
"2024/05/18","PSEACSDET2430007","Psea","1300 Rose City Blvd Richmond In 47374 Usa","United States","US","","Phone Numbers:  --- Emails: ","Steel Interest Dba Steel Inc","38","4000*900*800","45G1","New York/Newark Area, Newark, Nj","4601","Kao Hsiung","58309","20240515","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Carcasses and half-carcasses of lamb, frozen","020430","Carcasses and half-carcasses of lamb, frozen","","ONEYTPEE27781700","Steel Interest Grade Size Detr Oit Usa Taiwan","Steel Interest Grade: Size: C/No.:1-6 Detr Oit, Usa Made In Taiwan","1300 Rose City Blvd Richmond In 47374 Usa","US","Steel Interest Dba Steel Inc","Stainless Half Oval Rub Rails","Stainless Half Oval Rub Rails","6","WDC","No 117 Longxiao St Guishan Dist Taoyuan City Taiwan Roc","Taiwan","TW","Taiwan Linkigi Metal Co Ltd","","Phone Numbers:  --- Emails: ","39","1.5","Hmm Amethyst","Hmm Amethyst","001e","3264"
"2024/05/18","OOLU2734954340","Oolu, Orient Overseas Container Line Inc","2929 Leonis Blvd Vernon Ca United States","United States","US","","Phone Numbers:  --- Emails: ","Best Oriental Produce Inc","2570","4000*900*800","45R1","Los Angeles, Ca","2704","Laem Chabang","54930","20240517","Meat and edible meat offal ; Meat and edible offal, of the poultry of heading 0105, fresh, chilled or frozen ; Of chickens ; Not cut in pieces, fresh or chilled","020711","Not cut in pieces, fresh or chilled","","OOLU2734954340","Best","Best","2929 Leonis Blvd Vernon Ca United States","US","Best Oriental Produce Inc","Fresh Young Coconut","Fresh Young Coconut","1890","CTN","234 Moo 2 Suansom Banpeaw Samut Sakhon Thailand","Thailand","TH","K Fresh Co Ltd","","Phone Numbers:  --- Emails: ","2415","2","9839911","Cma Cgm Mexico","1tu6g","18900"
"2024/05/18","MAEUA79319101","Maeu, Maersk Lines, Inc.","1770 Promontory Circle Co 80634 9038 Greeley Usa","United States","US","","Phone Numbers:  --- Emails: ","Jbs Usa Food Company","37607","4000*906*802","4ER0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEUA79319101","Amh Amh Amh Amh Amh Amh","Amh/79319101 Amh/79319102 Amh/7931 9103 Amh/78598602 Amh/78598605 Amh/7859 8606","1770 Promontory Circle Co 80634 9038 Greeley Usa","US","Jbs Usa Food Company","Frozen Boneless Beef Nett Also Tify John Steer Philadelphia Usa Frozen Boneless Beef Nett Also Otify John Steer Philadelphia Usa","394 Ctn Frozen Boneless Beef 9,366.45 Kg Nett ... Also No Tify: John A. Steer Co. 1227 N. 4Th St Philadelphia 19122 , Usa Ph: 215 922 6610 Us 571 Ctn Frozen Boneless Beef 13,553.30 Kg Nett ... Also N Otify: John A. Steer Co. 122 7 N. 4Th St Philadelphia 1912 2, Usa Ph: 215 922 6610 Us","965","CTN","Imited 1 Lock Way Riverview Queensland 4303 Australia","Australia","AU","Jbs Australia Pty","","Phone Numbers:  --- Emails: ","25034","2","9123154","Msc Korea","418r","23433"
"2024/05/18","MAEU720064789","Maeu, Maersk Lines, Inc.","207 North Monroe Avenue Wenonah Nj 08090 Usa","United States","US","","Phone Numbers:  --- Emails: ","Fulton Market Group","5927","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720064789","","","1227 N 4Th Street Philadelphia Pa 19122 215-922-6611","US","John A Steer Co","Zealand Frozen Boneless Beef Product Marked Htsus","700 Cartons New Zealand Frozen Boneless Beef Product, Marked Me84245009 Htsus Code 020230 Container Total Net 1904 0 Kgs","700","CTN","283 Princes Street Po Box 941 Dunedin 9016","New Zealand","NZ","Silver Fern Farms Limited","","Phone Numbers:  --- Emails: ","29542","1.5","9123154","Msc Korea","418r","19530"
"2024/05/18","MAEU720040522","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720040522","Cgl","Cgl/321238I","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 8950 .71 Kgs Est No. 291 Teys O Rder Ref: 321238 Customer Or Der: Po-26382 Hs Code: 02023 0","552","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","9436"
"2024/05/18","OOLU2146962390","Oolu, Orient Overseas Container Line Inc","1501 Ardmore Blvd Suite 400 Pittsburgh Pa United States","United States","US","","Phone Numbers:  --- Emails: ","Gurrentz International","17267","2000*806*800","22R1","Los Angeles, Ca","2704","Singapore","55976","20240517","Meat and edible meat offal ; Meat of bovine animals, frozen ; Other cuts with bone in","020220","Other cuts with bone in","","OOLU2146962390","Cgl","Cgl/320755I","1501 Ardmore Blvd Suite 400 Pittsburgh Pa United States","US","Gurrentz International","Frozen Beef","Frozen Beef","696","CTN","Building 3 Freeway Office Park 2 Eight Mile Plains Ql Australia","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1.5","9839911","Cma Cgm Mexico","1tu6g","19411"
"2024/05/18","SEJGLLCD20240067","Sejg","300 Chubb Ave Lyndhurst Nj 07071 Tel 201-507-9900 Fax 201-507- 9975","United States","US","","Phone Numbers:  --- Emails: ","Grand Super Center Inc","9686","2000*806*800","","Los Angeles, Ca","2704","Pusan","58023","20240511","Meat and edible meat offal ; Meat of bovine animals, fresh or chilled ; Other cuts with bone in","020120","Other cuts with bone in","","YMJAW360910358","","","300 Chubb Ave Lyndhurst Nj 07071 Tel 201-507-9900 Fax 201-507- 9975","US","Grand Super Center Inc","Jinga Beef Bone Flavored Soup","Jinga Beef Bone Flavored Soup","1750","PKG","146 Chungmu-Daero Seo-Gu Busan Republic Of Korea Tel 82-51-241-4 335 Fax 82-51-241-2434","Republic Of Korea","KR","Hee Chang Trade Co Ltd","","Phone Numbers: ,  --- Emails: ","10690","1","Hyundai Saturn","Hyundai Saturn","0044e","16877"
"2024/05/18","MEDUEG222551","Medu, Bcsl Us-Med Line Ltd.","9957 Moorings Dr Ste 104 Jacksonville Fl 32257 United States","United States","US","","Phone Numbers:  --- Emails: ","Eastern Seafood Distributors Llc","691","4000*900*800","4532","Jacksonville, Fl","1803","Pusan","58023","20240514","Meat and edible meat offal ; Meat of sheep or goats, fresh, chilled or frozen ; Other meat of sheep, frozen ; Boneless","020443","Boneless","","MEDUEG222551","","Same Same Same Same","Suite 110 9485 Regency Square Blvd Jacksonville Fl 32225 United States","US","Unit International Inc","Iqf Flounder Fillets Skinless Boneless Iqf Pink Salmon Portions Skin Boneless Iqf Oceanperch Fillets Skin Boneless Solid Wood Tem","Iqf Flounder Fillets Skinless Boneless Iqf Pink Salmon Portions Skin On Boneless Iqf Oceanperch Fillets Skin On Boneless This Shipment Contains No Solid Wood Packing Materials Tem P Set At:-20C","2050","CTN","Xiyanggong Village Heidao Town Zhuadalian 21 116000 China","China","CN","Dalian Zhengjun Foodstuffs Co Ltd","","Phone Numbers:  --- Emails: ","1903","2","9245770","Clementine Maersk","414e","21450"
"2024/05/18","MAEU720044797","Maeu, Maersk Lines, Inc.","770 N Halsted Street Suite 202 Chicago Illinois 60642","United States","US","","Phone Numbers:  --- Emails: ","Teys Usa Inc","25435","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720044797","Tna","Tna/321243A","770 N Halsted Street Suite 202 Chicago Illinois 60642","US","Teys Usa Inc","Frozen Beef Est Teys Rder Customer Der","Frozen Beef Net Weight: 9582 .02 Kgs Est No. 423 Teys O Rder Ref: 321243 Customer Or Der: Po-26387 Hs Code: 02023 0","552","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1","9123154","Msc Korea","418r","9981"
"2024/05/18","MAEU720014590","Maeu, Maersk Lines, Inc.","825 E Douglas Avenue Wichita Ks 67202-1413","United States","US","","Phone Numbers:  --- Emails: ","Cargill Meat Solutions Corp","9316","2000*806*802","2CR0","Houston, Tx","5301","Puerto Manzanillo","22556","20240513","Meat and edible meat offal ; Meat of bovine animals, frozen ; Boneless","020230","Boneless","","MAEU720014590","Ted","Ted/321284B","Street Philadelphia Pa 19112","US","Geodis 5101 South Broad","Frozen Beef Est Teys Customer Rder","Frozen Beef Net Weight: 1852 3.20 Kgs Est No. 399 Teys Order Ref: 321284 Customer O Rder: 5502088404 Hs Code: 02 0230","681","CTN","Po Box 129 Archerfield Bc Qld 4108 Building 3 Freeway Office Park 2728 Logan Road Eight Mile Plains","Australia","AU","Teys Australia Pty Ltd","","Phone Numbers:  --- Emails: ","27935","1.5","9123154","Msc Korea","418r","18887"
